token,line,column,semantic,controlnum,feature,complexity,section
sequence.1_int.1,4,18,func_dec,0,dec,2,0.017
sequence.1,4,18,func_dec,0,dec,2,0.034
start.1,4,31,func_dec,0,dec,2,0.052
diff.1,4,51,func_dec,0,dec,2,0.069
start.1,4,31,func_dec,0,dec,2,0.086
sequence.1,4,18,func_dec,0,dec,2,0.103
result.2,7,10,func_dec->compound->if->compound->return,1,return,0,0.121
end.2,6,15,func_dec->compound->if,1,control,1,0.138
result.2,7,10,func_dec->compound->if->compound->return,1,return,0,0.155
result.1,5,20,func_dec->compound->dec->var_dec,0,dec,1,0.172
end.2,6,15,func_dec->compound->if,1,control,1,0.19
result.2,7,10,func_dec->compound->if->compound->return,1,return,0,0.207
end.2,6,15,func_dec->compound->if,1,control,1,0.224
result.2,7,10,func_dec->compound->if->compound->return,1,return,0,0.241
end.2,6,15,func_dec->compound->if,1,control,1,0.259
result.2,7,10,func_dec->compound->if->compound->return,1,return,0,0.276
end.2,6,15,func_dec->compound->if,1,control,1,0.293
result.2,7,10,func_dec->compound->if->compound->return,1,return,0,0.31
result.1,5,20,func_dec->compound->dec->var_dec,0,dec,1,0.328
end.2,6,15,func_dec->compound->if,1,control,1,0.345
result.2,7,10,func_dec->compound->if->compound->return,1,return,0,0.362
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.379
end.3,9,19,func_dec->compound->if->compound->while,2,control,1,0.397
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.414
end.3,9,19,func_dec->compound->if->compound->while,2,control,1,0.431
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.448
std.1_>.1,3,17,USING_DIRECTIVE->ref,0,dec,0,0.466
start.2,6,7,func_dec->compound->if,1,control,1,0.483
std.3_std::vector<int>.2,5,3,func_dec->compound->dec->var_dec,0,dec,1,0.5
start.2,6,7,func_dec->compound->if,1,control,1,0.517
std.2_std::vector<int>.1,4,1,func_dec,0,dec,2,0.534
std.3_std::vector<int>.2,5,3,func_dec->compound->dec->var_dec,0,dec,1,0.552
end.3,9,19,func_dec->compound->if->compound->while,2,control,1,0.569
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.586
result.2,7,10,func_dec->compound->if->compound->return,1,return,0,0.603
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,0.621
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.638
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.655
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.672
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,0.69
end.3,9,19,func_dec->compound->if->compound->while,2,control,1,0.707
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.724
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,0.741
end.2,6,15,func_dec->compound->if,1,control,1,0.759
result.2,7,10,func_dec->compound->if->compound->return,1,return,0,0.776
end.2,6,15,func_dec->compound->if,1,control,1,0.793
result.2,7,10,func_dec->compound->if->compound->return,1,return,0,0.81
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.828
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,0.845
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.862
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.879
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.897
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.914
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.931
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.948
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.966
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.983
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,1.0
