token,line,column,semantic,controlnum,feature,complexity,section
if.1,6,3,func_dec->compound->if,1,control,1,0.029
std.2_std::vector<int>.1,4,1,func_dec,0,dec,2,0.059
std.3_std::vector<int>.2,5,3,func_dec->compound->dec->var_dec,0,dec,1,0.088
end.2,6,15,func_dec->compound->if,1,control,1,0.118
sequence.1,4,18,func_dec,0,dec,2,0.147
end.1,4,42,func_dec,0,dec,2,0.176
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.206
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.235
end.3,9,19,func_dec->compound->if->compound->while,2,control,1,0.265
diff.2_-=.1,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.294
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.324
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.353
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.382
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.412
diff.2_-=.1,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.441
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.471
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.5
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.529
end.5,11,3,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.559
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.588
diff.1,4,51,func_dec,0,dec,2,0.618
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.647
diff.1,4,51,func_dec,0,dec,2,0.676
end.1,4,42,func_dec,0,dec,2,0.706
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.735
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.765
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.794
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.824
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.853
diff.1,4,51,func_dec,0,dec,2,0.882
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.912
diff.2_-=.1,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.941
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.971
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,1.0
