token,line,column,semantic,controlnum,feature,complexity,section,stimuli,pid
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.846,13,10
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.872,13,10
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.897,13,10
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.923,13,10
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.949,13,10
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.974,13,10
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,1.0,13,10
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.019,13,11
result.2,7,10,func_dec->compound->if->compound->return,1,return,0,0.038,13,11
return.1,7,3,func_dec->compound->if->compound->return,1,return,0,0.058,13,11
start.2,6,7,func_dec->compound->if,1,control,1,0.077,13,11
return.1,7,3,func_dec->compound->if->compound->return,1,return,0,0.096,13,11
start.2,6,7,func_dec->compound->if,1,control,1,0.115,13,11
return.1,7,3,func_dec->compound->if->compound->return,1,return,0,0.135,13,11
diff.2_-=.1,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.154,13,11
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.173,13,11
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,0.192,13,11
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.212,13,11
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,0.231,13,11
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.25,13,11
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,0.269,13,11
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.288,13,11
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.308,13,11
diff.2_-=.1,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.327,13,11
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.346,13,11
diff.2_-=.1,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.365,13,11
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.385,13,11
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.404,13,11
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.423,13,11
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.442,13,11
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.462,13,11
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.481,13,11
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.5,13,11
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.519,13,11
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.538,13,11
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.558,13,11
end.3,9,19,func_dec->compound->if->compound->while,2,control,1,0.577,13,11
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.596,13,11
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.615,13,11
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.635,13,11
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.654,13,11
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.673,13,11
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,0.692,13,11
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.712,13,11
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.731,13,11
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.75,13,11
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.769,13,11
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.788,13,11
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.808,13,11
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.827,13,11
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.846,13,11
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.865,13,11
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.885,13,11
return.2,13,3,func_dec->compound->if->compound->return,1,return,0,0.904,13,11
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.923,13,11
end.1_int.3,4,42,func_dec,0,dec,2,0.942,13,11
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.962,13,11
end.3,9,19,func_dec->compound->if->compound->while,2,control,1,0.981,13,11
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,1.0,13,11
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,0.009,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.018,13,12
std.3_std::vector<int>.2,5,3,func_dec->compound->dec->var_dec,0,dec,1,0.027,13,12
return.1,7,3,func_dec->compound->if->compound->return,1,return,0,0.036,13,12
start.2,6,7,func_dec->compound->if,1,control,1,0.045,13,12
result.2,7,10,func_dec->compound->if->compound->return,1,return,0,0.054,13,12
end.2,6,15,func_dec->compound->if,1,control,1,0.062,13,12
std.3_std::vector<int>.2,5,3,func_dec->compound->dec->var_dec,0,dec,1,0.071,13,12
result.2,7,10,func_dec->compound->if->compound->return,1,return,0,0.08,13,12
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.089,13,12
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.098,13,12
result.2,7,10,func_dec->compound->if->compound->return,1,return,0,0.107,13,12
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,0.116,13,12
result.2,7,10,func_dec->compound->if->compound->return,1,return,0,0.125,13,12
std.3_std::vector<int>.2,5,3,func_dec->compound->dec->var_dec,0,dec,1,0.134,13,12
end.2,6,15,func_dec->compound->if,1,control,1,0.143,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.152,13,12
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.161,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.17,13,12
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.179,13,12
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.188,13,12
end.3,9,19,func_dec->compound->if->compound->while,2,control,1,0.196,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.205,13,12
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,0.214,13,12
diff.1,4,51,func_dec,0,dec,2,0.223,13,12
sequence.1,4,18,func_dec,0,dec,2,0.232,13,12
result.2,7,10,func_dec->compound->if->compound->return,1,return,0,0.241,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.25,13,12
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.259,13,12
result.2,7,10,func_dec->compound->if->compound->return,1,return,0,0.268,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.277,13,12
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.286,13,12
result.2,7,10,func_dec->compound->if->compound->return,1,return,0,0.295,13,12
end.2,6,15,func_dec->compound->if,1,control,1,0.304,13,12
result.2,7,10,func_dec->compound->if->compound->return,1,return,0,0.312,13,12
end.2,6,15,func_dec->compound->if,1,control,1,0.321,13,12
start.2,6,7,func_dec->compound->if,1,control,1,0.33,13,12
return.1,7,3,func_dec->compound->if->compound->return,1,return,0,0.339,13,12
std.3_std::vector<int>.2,5,3,func_dec->compound->dec->var_dec,0,dec,1,0.348,13,12
start.2,6,7,func_dec->compound->if,1,control,1,0.357,13,12
result.2,7,10,func_dec->compound->if->compound->return,1,return,0,0.366,13,12
std.1_>.1,3,17,USING_DIRECTIVE->ref,0,dec,0,0.375,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.384,13,12
end.3,9,19,func_dec->compound->if->compound->while,2,control,1,0.393,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.402,13,12
end.3,9,19,func_dec->compound->if->compound->while,2,control,1,0.411,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.42,13,12
result.2,7,10,func_dec->compound->if->compound->return,1,return,0,0.429,13,12
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.438,13,12
end.3,9,19,func_dec->compound->if->compound->while,2,control,1,0.446,13,12
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.455,13,12
while.1,9,3,func_dec->compound->if->compound->while,2,control,1,0.464,13,12
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.473,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.482,13,12
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.491,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.5,13,12
end.3,9,19,func_dec->compound->if->compound->while,2,control,1,0.509,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.518,13,12
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,0.527,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.536,13,12
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.545,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.554,13,12
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,0.562,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.571,13,12
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,0.58,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.589,13,12
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,0.598,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.607,13,12
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,0.616,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.625,13,12
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.634,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.643,13,12
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,0.652,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.661,13,12
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,0.67,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.679,13,12
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,0.688,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.696,13,12
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,0.705,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.714,13,12
end.5,11,3,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.723,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.732,13,12
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.741,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.75,13,12
diff.2_-=.1,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.759,13,12
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.768,13,12
end.5,11,3,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.777,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.786,13,12
while.1,9,3,func_dec->compound->if->compound->while,2,control,1,0.795,13,12
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.804,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.812,13,12
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,0.821,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.83,13,12
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.839,13,12
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.848,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.857,13,12
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.866,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.875,13,12
end.5,11,3,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.884,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.893,13,12
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.902,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.911,13,12
end.3,9,19,func_dec->compound->if->compound->while,2,control,1,0.92,13,12
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.929,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.938,13,12
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.946,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.955,13,12
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.964,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.973,13,12
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.982,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.991,13,12
diff.2_-=.1,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,1.0,13,12
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.091,13,13
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.182,13,13
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.273,13,13
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.364,13,13
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.455,13,13
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.545,13,13
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.636,13,13
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.727,13,13
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.818,13,13
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.909,13,13
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,1.0,13,13
std.3_std::vector<int>.2,5,3,func_dec->compound->dec->var_dec,0,dec,1,0.032,13,14
std.2_std::vector<int>.1,4,1,func_dec,0,dec,2,0.065,13,14
std.3_std::vector<int>.2,5,3,func_dec->compound->dec->var_dec,0,dec,1,0.097,13,14
std.2_std::vector<int>.1,4,1,func_dec,0,dec,2,0.129,13,14
diff.1,4,51,func_dec,0,dec,2,0.161,13,14
end.1,4,42,func_dec,0,dec,2,0.194,13,14
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.226,13,14
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.258,13,14
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.29,13,14
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.323,13,14
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.355,13,14
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.387,13,14
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.419,13,14
diff.2_-=.1,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.452,13,14
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.484,13,14
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.516,13,14
start.1_int.2,4,31,func_dec,0,dec,2,0.548,13,14
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.581,13,14
end.5,11,3,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.613,13,14
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.645,13,14
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,0.677,13,14
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.71,13,14
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,0.742,13,14
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.774,13,14
end.3,9,19,func_dec->compound->if->compound->while,2,control,1,0.806,13,14
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.839,13,14
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.871,13,14
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.903,13,14
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.935,13,14
end.1_int.3,4,42,func_dec,0,dec,2,0.968,13,14
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,1.0,13,14
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.026,13,17
std.3_std::vector<int>.2,5,3,func_dec->compound->dec->var_dec,0,dec,1,0.051,13,17
std.1_>.1,3,17,USING_DIRECTIVE->ref,0,dec,0,0.077,13,17
std.3_std::vector<int>.2,5,3,func_dec->compound->dec->var_dec,0,dec,1,0.103,13,17
result.2,7,10,func_dec->compound->if->compound->return,1,return,0,0.128,13,17
end.3,9,19,func_dec->compound->if->compound->while,2,control,1,0.154,13,17
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.179,13,17
end.3,9,19,func_dec->compound->if->compound->while,2,control,1,0.205,13,17
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.231,13,17
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.256,13,17
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.282,13,17
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.308,13,17
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.333,13,17
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,0.359,13,17
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.385,13,17
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.41,13,17
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.436,13,17
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.462,13,17
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.487,13,17
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.513,13,17
diff.2_-=.1,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.538,13,17
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.564,13,17
end.3,9,19,func_dec->compound->if->compound->while,2,control,1,0.59,13,17
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.615,13,17
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.641,13,17
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.667,13,17
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.692,13,17
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.718,13,17
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.744,13,17
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.769,13,17
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.795,13,17
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.821,13,17
end.3_<=.1,9,19,func_dec->compound->if->compound->while,2,control,1,0.846,13,17
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.872,13,17
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.897,13,17
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.923,13,17
end.5,11,3,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.949,13,17
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.974,13,17
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,1.0,13,17
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.015,13,20
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.03,13,20
sequence.1_int.1,4,18,func_dec,0,dec,2,0.045,13,20
result.1,5,20,func_dec->compound->dec->var_dec,0,dec,1,0.061,13,20
sequence.1_int.1,4,18,func_dec,0,dec,2,0.076,13,20
result.1,5,20,func_dec->compound->dec->var_dec,0,dec,1,0.091,13,20
sequence.1_int.1,4,18,func_dec,0,dec,2,0.106,13,20
end.1,4,42,func_dec,0,dec,2,0.121,13,20
diff.1,4,51,func_dec,0,dec,2,0.136,13,20
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.152,13,20
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.167,13,20
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.182,13,20
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.197,13,20
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.212,13,20
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.227,13,20
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.242,13,20
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.258,13,20
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.273,13,20
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.288,13,20
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.303,13,20
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.318,13,20
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.333,13,20
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.348,13,20
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.364,13,20
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.379,13,20
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.394,13,20
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.409,13,20
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.424,13,20
end.3,9,19,func_dec->compound->if->compound->while,2,control,1,0.439,13,20
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.455,13,20
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.47,13,20
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.485,13,20
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.5,13,20
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.515,13,20
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.53,13,20
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.545,13,20
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.561,13,20
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.576,13,20
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.591,13,20
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.606,13,20
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.621,13,20
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.636,13,20
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.652,13,20
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.667,13,20
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.682,13,20
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.697,13,20
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.712,13,20
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.727,13,20
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.742,13,20
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.758,13,20
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.773,13,20
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.788,13,20
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.803,13,20
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.818,13,20
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.833,13,20
diff.2,11,10,func_dec->compound->if->compound->while->compound->coumpund_assign->ref_dec,2,dec,1,0.848,13,20
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.864,13,20
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.879,13,20
result.3,10,3,func_dec->compound->if->compound->while->compound->call_exp,2,dec,1,0.894,13,20
start.3,9,10,func_dec->compound->if->compound->while,2,control,1,0.909,13,20
