token,line,column,semantic,controlnum,feature,complexity,section
return.2,6,7,func_dec->compound->switch->compound->case->return,1,return,0,0.021
operate.1,1,11,func_dec,0,dec,1,0.042
0.2,4,14,func_dec->compound->switch->compound->case->return,1,return,0,0.062
mystery1.1,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.083
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.104
0.2,4,14,func_dec->compound->switch->compound->case->return,1,return,0,0.125
return.1,4,7,func_dec->compound->switch->compound->case->return,1,return,0,0.146
return.2,6,7,func_dec->compound->switch->compound->case->return,1,return,0,0.167
mystery1.1_long.4,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.188
mystery1.1,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.208
i.1_=.3,10,16,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.229
mystery3.1_long.8,11,19,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.25
=.1_mystery1.3,13,9,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.271
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.292
mystery1.2,11,28,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.312
=.1_mystery1.3,13,9,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.333
mystery2.3_mystery2.4,15,14,func_dec->compound->switch->compound->return,1,return,0,0.354
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.375
mystery3.1,11,19,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.396
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.417
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.438
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.458
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.479
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.5
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.521
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.542
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.562
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.583
=.1_mystery1.3,13,9,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.604
i.1_int.2,10,16,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.625
mystery3.1,11,19,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.646
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.667
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.688
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.708
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.729
mystery3.1,11,19,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.75
mystery1.1,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.771
return.2,6,7,func_dec->compound->switch->compound->case->return,1,return,0,0.792
mystery1.1_long.4,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.812
mystery2.1_long.6,9,17,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.833
mystery1.1_long.4,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.854
mystery2.1_long.6,9,17,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.875
i.1_int.2,10,16,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.896
mystery3.1,11,19,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.917
mystery1.2,11,28,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.938
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.958
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.979
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,1.0
