token,line,column,semantic,controlnum,feature,complexity,section
main.1,9,5,func_dec,0,dec,1,0.125
return.1,12,3,func_dec->compound->return,0,return,0,0.25
cout.2_<<.1,5,8,class_dec->cons->compound->label,0,dec,0,0.375
cout.2,5,8,class_dec->cons->compound->label,0,dec,0,0.5
t2.1_*.1,11,14,func_dec->compound->dec->var_dec,0,dec,1,0.625
t1.1,11,9,func_dec->compound->dec->var_dec,0,dec,1,0.75
cout.2,5,8,class_dec->cons->compound->label,0,dec,0,0.875
t1.1,11,9,func_dec->compound->dec->var_dec,0,dec,1,1.0
