token,line,column,semantic,controlnum,feature,complexity,section
n.1,1,23,func_dec,0,dec,1,0.013
0.2,4,14,func_dec->compound->switch->compound->case->return,1,return,0,0.027
1.2,6,14,func_dec->compound->switch->compound->case->return,1,return,0,0.04
i.1,10,16,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.053
return.2,6,7,func_dec->compound->switch->compound->case->return,1,return,0,0.067
return.2,6,7,func_dec->compound->switch->compound->case->return,1,return,0,0.08
mystery1.1_long.3,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.093
return.2_default.1,6,7,func_dec->compound->switch->compound->case->return,1,return,0,0.107
return.2,6,7,func_dec->compound->switch->compound->case->return,1,return,0,0.12
mystery1.1_long.3,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.133
mystery2.1_long.6,9,17,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.147
mystery1.1_long.4,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.16
mystery2.1,9,17,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.173
mystery1.1,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.187
mystery2.1_long.6,9,17,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.2
i.1_int.2,10,16,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.213
mystery1.1_long.4,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.227
mystery2.1_long.6,9,17,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.24
i.1_int.2,10,16,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.253
mystery1.1_long.4,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.267
mystery2.1_long.6,9,17,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.28
i.1_int.2,10,16,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.293
mystery2.1_long.6,9,17,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.307
=.1_mystery1.3,13,9,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.32
mystery3.1_long.7,11,19,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.333
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.347
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.36
mystery3.1_long.7,11,19,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.373
=.1_mystery1.3,13,9,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.387
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.4
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.413
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.427
mystery2.1_long.5,9,17,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.44
i.1_int.2,10,16,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.453
mystery1.1_long.4,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.467
mystery2.1_long.6,9,17,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.48
mystery1.1_long.4,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.493
i.1_int.2,10,16,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.507
mystery2.1_long.6,9,17,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.52
=.1_mystery1.3,13,9,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.533
mystery2.3_mystery2.4,15,14,func_dec->compound->switch->compound->return,1,return,0,0.547
=.1_mystery1.3,13,9,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.56
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.573
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.587
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.6
mystery2.1,9,17,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.613
mystery1.1,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.627
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.64
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.653
mystery1.1,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.667
mystery2.1,9,17,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.68
mystery1.1,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.693
mystery2.1,9,17,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.707
mystery1.1,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.72
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.733
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.747
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.76
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.773
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.787
0.3,8,26,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.8
mystery1.1,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.813
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.827
1.3,9,26,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.84
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.853
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.867
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.88
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.893
mystery3.2_=.6,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.907
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.92
mystery1.1,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.933
mystery2.1,9,17,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.947
mystery1.1,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.96
mystery2.1,9,17,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.973
i.1,10,16,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.987
mystery1.2_=.4,11,28,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,1.0
