token,line,column,semantic,controlnum,feature,complexity,section
mystery1.2,11,28,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.896
++i.1,10,26,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.903
mystery1.2,11,28,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.91
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.917
mystery2.2,13,9,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.924
++i.1,10,26,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.931
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.938
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.944
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.951
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.958
mystery1.2,11,28,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.965
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.972
mystery1.2,11,28,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.979
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.986
++i.1,10,26,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.993
mystery1.2,11,28,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,1.0
