token,line,column,semantic,controlnum,feature,complexity,section
target.1,3,49,func_dec,0,dec,3,0.125
numbers.1,3,36,func_dec,0,dec,3,0.25
target.1,3,49,func_dec,0,dec,3,0.375
numbers.1,3,36,func_dec,0,dec,3,0.5
numbers.1,3,36,func_dec,0,dec,3,0.625
target.1,3,49,func_dec,0,dec,3,0.75
numbers.1,3,36,func_dec,0,dec,3,0.875
0.1,4,15,func_dec->compound->dec->var_dec,0,dec,0,1.0
