token,line,column,semantic,controlnum,feature,complexity,section
0.2,4,14,func_dec->compound->switch->compound->case->return,1,return,0,0.01
1.1,5,10,func_dec->compound->switch->compound->case,1,control,0,0.02
case.2,5,5,func_dec->compound->switch->compound->case,1,control,0,0.03
return.2,6,7,func_dec->compound->switch->compound->case->return,1,return,0,0.04
return.2,6,7,func_dec->compound->switch->compound->case->return,1,return,0,0.051
mystery1.1_long.4,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.061
i.1_int.2,10,16,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.071
mystery3.1_long.7,11,19,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.081
i.1_int.2,10,16,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.091
mystery3.1_long.7,11,19,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.101
i.1_int.2,10,16,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.111
mystery3.1_long.7,11,19,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.121
i.1_int.2,10,16,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.131
mystery1.1_long.4,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.141
return.2_default.1,6,7,func_dec->compound->switch->compound->case->return,1,return,0,0.152
i.1_int.2,10,16,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.162
mystery3.1_long.7,11,19,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.172
i.1_int.2,10,16,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.182
mystery3.1_long.7,11,19,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.192
i.1_int.2,10,16,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.202
mystery3.1_long.7,11,19,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.212
=.1_mystery1.3,13,9,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.222
mystery2.3_mystery2.4,15,14,func_dec->compound->switch->compound->return,1,return,0,0.232
=.1_mystery1.3,13,9,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.242
mystery2.3_mystery2.4,15,14,func_dec->compound->switch->compound->return,1,return,0,0.253
=.1_mystery1.3,13,9,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.263
return.2,6,7,func_dec->compound->switch->compound->case->return,1,return,0,0.273
mystery1.1_long.4,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.283
mystery2.1_long.6,9,17,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.293
i.1_int.2,10,16,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.303
mystery3.1_long.7,11,19,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.313
=.1_mystery1.3,13,9,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.323
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.333
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.343
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.354
mystery3.2_=.5,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.364
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.374
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.384
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.394
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.404
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.414
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.424
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.434
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.444
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.455
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.465
mystery2.3_mystery2.4,15,14,func_dec->compound->switch->compound->return,1,return,0,0.475
=.1_mystery1.3,13,9,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.485
mystery2.3_mystery2.4,15,14,func_dec->compound->switch->compound->return,1,return,0,0.495
=.1_mystery1.3,13,9,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.505
mystery2.3_mystery2.4,15,14,func_dec->compound->switch->compound->return,1,return,0,0.515
=.1_mystery1.3,13,9,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.525
mystery2.3_mystery2.4,15,14,func_dec->compound->switch->compound->return,1,return,0,0.535
=.1_mystery1.3,13,9,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.545
