token,line,column,semantic,controlnum,feature,complexity,section
mystery3.2_=.5,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.492
mystery3.1_long.8,11,19,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.5
++i.1,10,26,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.508
1.3,9,26,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.516
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.525
mystery3.1_long.8,11,19,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.533
i.1,10,16,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.541
mystery2.1,9,17,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.549
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.557
mystery3.1_long.8,11,19,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.566
=.1_mystery1.3,13,9,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.574
mystery3.1_long.8,11,19,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.582
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.59
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.598
mystery3.2_=.6,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.607
mystery1.2,11,28,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.615
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.623
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.631
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.639
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.648
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.656
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.664
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.672
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.68
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.689
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.697
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.705
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.713
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.721
0.2,4,14,func_dec->compound->switch->compound->case->return,1,return,0,0.73
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.738
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.746
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.754
mystery3.1,11,19,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.762
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.77
mystery1.2,11,28,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.779
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.787
i.2,10,21,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.795
mystery2.1,9,17,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.803
mystery1.2,11,28,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.811
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.82
mystery1.2,11,28,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.828
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.836
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.844
mystery1.2,11,28,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.852
mystery1.2,11,28,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.861
mystery3.1,11,19,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.869
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.877
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.885
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.893
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.902
mystery1.2,11,28,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.91
mystery2.3_mystery2.4,15,14,func_dec->compound->switch->compound->return,1,return,0,0.918
mystery3.1_long.8,11,19,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.926
mystery1.2,11,28,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.934
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.943
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.951
1.3_=.2,9,26,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.959
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.967
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.975
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.984
mystery3.2,13,18,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.992
mystery1.1,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,1.0
