token,line,column,semantic,controlnum,feature,complexity,section
y.2,3,9,func_dec->compound->while,1,control,1,0.015
if.1,4,3,func_dec->compound->while->compound->if,2,control,4,0.03
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.045
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.061
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.076
0.2,3,11,func_dec->compound->while,1,control,1,0.091
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.106
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.121
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.136
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.152
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.167
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.182
if.1,4,3,func_dec->compound->while->compound->if,2,control,4,0.197
0.2,3,11,func_dec->compound->while,1,control,1,0.212
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.227
0.2,3,11,func_dec->compound->while,1,control,1,0.242
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.258
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.273
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.288
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.303
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.318
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.333
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.348
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.364
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.379
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.394
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.409
mysteryOp.1,1,5,func_dec,0,dec,1,0.424
result.1,2,7,func_dec->compound->dec->var_dec,0,dec,0,0.439
mysteryOp.1,1,5,func_dec,0,dec,1,0.455
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.47
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.485
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.5
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.515
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.53
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.545
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.561
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.576
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.591
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.606
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.621
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.636
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.652
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.667
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.682
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.697
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.712
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.727
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.742
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.758
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.773
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.788
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.803
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.818
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.833
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.848
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.864
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.879
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.894
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.909
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.924
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.939
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.955
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.97
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.985
0.3_=.2,4,11,func_dec->compound->while->compound->if,2,control,4,1.0
