token,line,column,semantic,controlnum,feature,complexity,section
0.1,3,10,func_dec->compound->switch->compound->case,1,control,0,0.005
return.1,4,7,func_dec->compound->switch->compound->case->return,1,return,0,0.01
mystery2.1_long.6,9,17,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.015
i.1_int.2,10,16,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.02
mystery1.1_long.4,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.025
return.2,6,7,func_dec->compound->switch->compound->case->return,1,return,0,0.03
case.2,5,5,func_dec->compound->switch->compound->case,1,control,0,0.035
return.1,4,7,func_dec->compound->switch->compound->case->return,1,return,0,0.04
mystery2.3_mystery2.4,15,14,func_dec->compound->switch->compound->return,1,return,0,0.045
=.1_mystery1.3,13,9,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.05
i.1_int.2,10,16,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.055
mystery2.1_long.6,9,17,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.06
i.1_int.2,10,16,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.065
mystery2.1_long.6,9,17,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.07
return.2,6,7,func_dec->compound->switch->compound->case->return,1,return,0,0.075
return.1,4,7,func_dec->compound->switch->compound->case->return,1,return,0,0.08
1.1,5,10,func_dec->compound->switch->compound->case,1,control,0,0.085
return.2,6,7,func_dec->compound->switch->compound->case->return,1,return,0,0.09
mystery3.1_long.7,11,19,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.095
mystery1.1_long.4,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.101
mystery1.1,8,17,func_dec->compound->switch->compound->default->dec->var_dec,1,dec,0,0.106
mystery3.1_long.8,11,19,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.111
mystery2.3_mystery2.4,15,14,func_dec->compound->switch->compound->return,1,return,0,0.116
mystery2.1_long.6,9,17,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.121
i.1_int.2,10,16,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.126
mystery2.1_long.6,9,17,func_dec->compound->switch->compound->dec->var_dec,1,dec,0,0.131
i.1_int.2,10,16,func_dec->compound->switch->compound->for->bi_op,2,cal,2,0.136
mystery3.1,11,19,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.141
mystery2.3,15,14,func_dec->compound->switch->compound->return,1,return,0,0.146
=.1_mystery1.3,13,9,func_dec->compound->switch->compound->for->compound->bi_op,2,cal,3,0.151
mystery3.1_long.8,11,19,func_dec->compound->switch->compound->for->compound->dec->var_dec,2,dec,3,0.156
